title,release_date,rating,description,metascore
Spider-Man: The Movie,2002-04-16,E,"Spider bites can sometimes turn you into a superhero, as in the case of Peter Parker in Spider-Man: The Movie.  Assume the role of Peter, a good-hearted teenager bitten by a genetically engineered spider, which gives him muscles, incredible strength, and spider-like abilities.  You'll have to learn how to control your powers including Spider Sense, web-slinging, and wall crawling, and the all-new aerial combat moves.  The world's toughest villains, including Shocker, Vulture, and the Green Goblin will all be after you.  Are you up for the challenge?",76
Pool Paradise,2004-06-28,E,"Penniless on an idyllic South Pacific desert island, you discover a variety of pool tables scattered around the beach and in various huts. On the beach, sheltered under the palm trees, is a practice table where you can enhance your skills and watch the waves rolling in. When you feel you are good enough, you can enter the Competition Hut and start climbing the championship ladder. There are 11 sets of pool rules and 30 different computer opponents for you to challenge. It's not all over if you lose everything; there's a loan shark to lend you more cash--or bite your head off.",76
WWE WrestleMania XIX,2003-09-08,T,"The legacy continues with WrestleMania XIX, which features deeper move sets and a more strategic reversal system. Choose among an updated list of top WWE superstars, each with realistic abilities, including strength, speed, and stamina. You can become a legend by battling your way through five stages and more than 25 missions in an effort to destroy Vince's empire. Team up with Stephanie McMahon along the way as you win back your status in the WWE.",76
Disney's Extreme Skate Adventure,2003-09-02,E,"Disney characters step out of the movies and onto skateboards in Disney's Extreme Skate Adventure. You can play as your favorite Disney and Pixar characters, such as Buzz Lightyear and Woody from Toy Story 2, Simba and Rafiki from The Lion King, and Young Tarzan and Terk from Tarzan. Now you can skate, pull off tricks, and solve puzzles in all the exciting places you've seen in the movies, including Pride Rock, the Jungle Treehouse, and Pizza Planet.",76
FIFA World Cup: Germany 2006,2006-04-24,E,"2006 FIFA World Cup features 12 official stadiums used at 2006 FIFA World Cup Germany and stadiums from each qualifying region. Gamers can play as their favorite team from qualification right through to a virtual reproduction of the tournament in Germany. With enhanced player animations, EA SPORTS has emulated close to 100 of the world's superstars, capturing their playing styles and individual likenesses. In addition to enabling gamers to participate in the 2006 FIFA World Cup Germany by taking control of one of 127 national teams, the game features new compelling modes of play, including the groundbreaking Global Challenge that tests even the most hardcore soccer fan by recreating classic moments in FIFA World Cup history. Furthermore, the game supports up to eight-way multiplayer matches and features a plethora of in-game unlockable content such as legendary players and exclusive apparel.",76
Donkey Konga,2004-09-27,E,"Join Donkey and Diddy Kong as they drum their way through both old and new hits. With the new DK Bongo drum controller, you can drum and clap through this musical adventure. The game features songs that range from kids' medleys to classical and pop music. Connect up to four DK Bongo controllers for single-player jam sessions or multiplayer matches. Only you can help Donkey and Diddy realize their dream of becoming famous, earning money, and buying all the bananas they could ever want.",76
Beach Spikers: Virtua Beach Volleyball,2002-08-12,E,"Beach Spikers delivers intense beach volleyball action for up to four players, and it showcases beautiful female athletes as they battle it out under the summer sun. You must cooperate and compete as you take control of bikini-clad athletes and go two-on-two at the net. Those craving a deeper experience can create their own athlete and teammate and enter the all-new World Tour mode. With each win, you'll compete to earn attributes and use a mixture of encouragements and insults to develop your teammate's AI.",76
NBA Live 06,2005-09-26,E,"NBA Live 06 continues the NBA live franchise and boasts a set of new features. Improved transition play captures the speed and feel of a NBA fast break, and increased attention to interior defense delivers the physicality of an NBA game. NBA Live 06 allows you to play as players in the NBA who can exhibit superstar styles like 'Playmaker' or 'Stopper'. These stars have their own controls and visual modes allowing them to dominate lesser players.",76
WWE Day of Reckoning 2,2005-08-29,T,"In the sequel to WWE Day of Reckoning, you must fight your way back to the top of the wrestling ladder. WWE Day of Reckoning 2 features new legendary fighters, a new story mode, and more.",76
"WarioWare, Inc.: Mega Party Game$!",2004-04-06,E,"Wario is back in the video game biz, and this time the tightfisted microgame master is servin' up some insane party games on Nintendo GameCube. The 200+ hysterical microgames from Wario Ware, Inc.: Mega Microgame$ are making a triumphant return on the big screen, supported by wildly creative multiplayer matches starring Wario's crazy crew of video game developers.",76
Battalion Wars,2005-09-19,T,"A global conflict has reached a stalemate in the console version of the Game Boy Advance series Advance Wars. The evil Kaiser Vlad, seeking to take advantage of the standoff, has assembled an army of shock troops, forcing The Western Frontier and the Tundran Territories to ally and fight back. Battalion Wars is a real-time strategy game that lets you control teams of soldiers and vehicles and lead them through more than 20 missions, using a variety of weapons and tactics.",76
Super Mario Strikers,2005-12-05,E,"Nintendo's foray into sports titles continues with Super Mario Strikers, a new soccer game that's unlike anything ever to hit the pitch. Whether players are freezing their opponents with an ice-cold shell, unleashing a spiny shell on their hapless opponents or making entire teams flee in terror with a roving Chain Chomp, they're sure to see something new around every corner kick. Super Mario Strikers features all the favorite characters from the Nintendo universe, as well as four-person multiplayer action that will have players and their friends cheering all night long. Get ready for the world cup of gaming.",76
